repo_name;name;longname;path;full_repo_path;line;column;endline;endcolumn;CC;CCL;CCO;CI;CLC;CLLC;McCC;NL;NLE;CD;CLOC;DLOC;TCD;TCLOC;LLOC;LOC;NOS;NUMPAR;TLLOC;TLOC;TNOS;HOR_D;HOR_T;HON_D;HON_T;HLEN;HVOC;HDIFF;HVOL;HEFF;HBUGS;HTIME;CYCL;PARAMS;CYCL_DENS;Vuln;Valid_vuln;Fix_hash
sails;listen;lib.router.interpreter.interpret.listen;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;135;10;137;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;1;3;3;1;3;4;4;5;9;7;1.875;25.26619429851844;47.374114309722074;0.008422064766172813;2.6318952394290043;1;1;100;0;;
sails;send;lib.router.interpreter.interpret.send;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;150;8;155;3;0;0;0;0;0;0;1;0;0;0.2;1;0;0.166667;1;4;5;1;2;5;6;2;3;4;6;6;10;9;1.5;31.699250014423125;47.548875021634686;0.010566416671474375;2.6416041678685938;1;2;100;1;1;b273cf63bcbed440ac18d12ce44c10a587769423
sails;broadcast;lib.router.interpreter.interpret.broadcast;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;158;13;163;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;1;3;6;6;1;4;10;10;15;25;14;3;95.18387305144009;285.5516191543203;0.03172795768381336;15.863978841906683;1;3;33.33333333333333;0;;
sails;json;lib.router.interpreter.interpret.json;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;166;8;170;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;5;3;2;5;5;3;6;11;9;15;26;15;5;101.57915548582149;507.89577742910745;0.033859718495273826;28.21643207939486;2;2;66.66666666666666;0;;
sails;render;lib.router.interpreter.interpret.render;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;173;10;175;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;3;3;3;1;2;2;5;5;7;7;1;19.651484454403228;19.651484454403228;0.00655049481813441;1.0917491363557348;1;3;100;0;;
sails;redirect;lib.router.interpreter.interpret.redirect;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;180;12;192;3;0;0;0;0;0;0;1;0;0;0.2;1;0;0.3;3;4;5;1;2;7;13;4;3;4;6;6;10;9;1.5;31.699250014423125;47.548875021634686;0.010566416671474375;2.6416041678685938;1;2;100;0;;
sails;partial;lib.router.interpreter.interpret.partial;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;197;12;197;26;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;
sails;locals;lib.router.interpreter.interpret.locals;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;199;10;201;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;1;3;3;1;3;5;5;8;13;8;2.4000000000000004;39;93.60000000000001;0.013;5.2;1;1;100;0;;
sails;local;lib.router.interpreter.interpret.local;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;203;9;205;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;2;3;3;1;2;3;4;6;9;6;1.5;23.264662506490403;34.89699375973561;0.007754887502163467;1.938721875540867;1;2;100;0;;
sails;notSupportedError;lib.router.interpreter.interpret.notSupportedError;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;230;1;232;2;0;0;0;0;0;0;1;0;0;0.25;1;1;0.25;1;3;3;2;0;3;3;2;2;2;2;2;4;4;1;8;8;0.0026666666666666666;0.4444444444444444;1;0;100;0;;
sails;sendError;lib.router.interpreter.interpret.sendError;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;235;1;241;2;0;0;0;0;0;0;1;0;0;0.125;1;1;0.125;1;7;7;3;1;7;7;3;4;8;10;12;20;14;2.4;76.14709844115208;182.75303625876498;0.025382366147050694;10.152946458820276;1;1;25;0;;
sails;SocketIOSession;lib.router.interpreter.route.get$1.SocketIOSession;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;81;2;91;3;0;0;0;0;0;0;1;0;0;0.2;1;1;0.0833333;1;4;4;2;0;11;11;8;3;3;3;3;6;6;1.5;15.509775004326936;23.264662506490403;0.005169925001442312;1.292481250360578;1;0;100;0;;
sails;<anonymous>;lib.router.interpreter.route.get$1.handlerFn$2;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;100;52;104;3;0;0;0;0;0;0;2;0;0;0.25;1;0;0.25;1;3;5;1;0;3;5;1;3;6;4;6;12;7;2.25;33.68825906469125;75.79858289555531;0.011229419688230418;4.2110323830864065;1;0;100;0;;
sails;<anonymous>;lib.router.interpreter.interpret.send.save$0;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;152;20;154;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;1;3;3;1;1;1;3;3;4;4;0.5;8;4;0.0026666666666666666;0.2222222222222222;1;1;100;1;1;b273cf63bcbed440ac18d12ce44c10a587769423
sails;<anonymous>;lib.router.interpreter.interpret.redirect.save$0;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;182;20;191;4;0;0;0;0;0;0;2;0;0;0.285714;2;0;0.285714;2;5;10;3;1;5;10;3;6;10;11;14;24;17;3.8181818181818183;98.09910819000817;374.5602312709403;0.03269970273000272;20.80890173727446;2;1;66.66666666666666;0;;
sails;<anonymous>.save;lib.router.interpreter.route.get$1.SocketIOSession.save;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;82;15;90;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;1;1;9;9;6;3;8;10;11;19;13;1.6500000000000001;70.30835464468075;116.00878516372325;0.02343611821489358;6.444932509095736;1;1;100;0;;
sails;<anonymous>;lib.router.interpreter.route.get$1.SocketIOSession.save.set$2;lib/router/interpreter.js;https://github.com/balderdashy/sails/blob/b6ec834b8c86fde2523351691cf6c0abbbf6e730/lib/router/interpreter.js;83;75;89;5;0;0;0;0;0;0;3;1;1;0;0;0;0;0;7;7;5;1;7;7;5;3;9;6;13;22;9;3.25;69.73835003173087;226.64963760312534;0.023246116677243626;12.591646533506964;3;1;60;0;;
node-jose;idealHash;lib.algorithms.ecdh.idealHash;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;20;0;31;1;0;0;0;0;0;0;5;1;1;0;0;0;0;0;12;12;6;1;12;12;6;7;11;9;11;22;16;4.277777777777779;88;376.4444444444445;0.029333333333333333;20.913580246913583;4;1;44.44444444444444;0;;
node-jose;ecdhDeriveFn;lib.algorithms.ecdh.ecdhDeriveFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;38;0;159;1;0;0;0;0;0;0;1;0;0;0.25;4;1;0.118182;13;12;19;6;0;97;122;62;8;16;9;15;31;17;6.666666666666667;126.71134807876054;844.7423205250702;0.04223711602625351;46.93012891805946;1;0;16.666666666666664;1;1;a994629b4b389dd38dba013cdd4753dad854524f
node-jose;ecdhConcatDeriveFn;lib.algorithms.ecdh.ecdhConcatDeriveFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;161;0;192;1;1;1;4;1;1;0;1;0;0;0.285714;2;0;0.214286;6;5;9;3;0;22;32;16;4;4;2;3;7;6;3;18.094737505048094;54.28421251514428;0.006031579168349364;3.0157895841746822;1;0;50;0;;
node-jose;ecdhHkdfDeriveFn;lib.algorithms.ecdh.ecdhHkdfDeriveFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;194;0;225;1;1;1;4;1;1;0;1;0;0;0.285714;2;0;0.214286;6;5;9;3;0;22;32;16;4;4;2;3;7;6;3;18.094737505048094;54.28421251514428;0.006031579168349364;3.0157895841746822;1;0;50;0;;
node-jose;doEcdhesCommonDerive;lib.algorithms.ecdh.doEcdhesCommonDerive;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;228;0;254;1;0;0;0;0;0;0;4;0;0;0.05;1;1;0.0384615;1;19;21;5;3;25;27;7;12;41;31;57;98;43;11.032258064516128;531.7739459608056;5866.667403825661;0.17725798198693518;325.9259668792034;4;3;33.33333333333333;0;;
node-jose;ecdhesDirEncryptFn;lib.algorithms.ecdh.ecdhesDirEncryptFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;256;0;291;1;0.741935;1;7;1;0.555556;0;1;0;0;0.285714;2;0;0.15625;5;5;8;3;0;27;36;14;4;4;2;3;7;6;3;18.094737505048094;54.28421251514428;0.006031579168349364;3.0157895841746822;1;0;50;0;;
node-jose;ecdhesDirDecryptFn;lib.algorithms.ecdh.ecdhesDirDecryptFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;292;0;323;1;0.803419;1;7;1;0.625;0;1;0;0;0.285714;2;0;0.178571;5;5;8;3;0;23;32;14;4;4;2;3;7;6;3;18.094737505048094;54.28421251514428;0.006031579168349364;3.0157895841746822;1;0;50;0;;
node-jose;ecdhesKwEncryptFn;lib.algorithms.ecdh.ecdhesKwEncryptFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;325;0;357;1;0.915254;2;8;2;0.757576;0;1;0;0;0.285714;2;0;0.206897;6;5;8;3;1;23;33;14;4;4;3;4;8;7;2.6666666666666665;22.458839376460833;59.89023833722889;0.007486279792153611;3.327235463179383;1;1;50;0;;
node-jose;ecdhesKwDecryptFn;lib.algorithms.ecdh.ecdhesKwDecryptFn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;359;0;391;1;0.916667;2;8;2;0.757576;0;1;0;0;0.285714;2;0;0.206897;6;5;8;3;1;23;33;14;4;4;3;4;8;7;2.6666666666666665;22.458839376460833;59.89023833722889;0.007486279792153611;3.327235463179383;1;1;50;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.forEach$0[0];lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;399;10;415;1;0;0;0;0;0;0;8;1;1;0;0;0;0;0;17;17;10;1;17;17;10;10;33;16;30;63;26;9.375;296.12770224288886;2776.197208527083;0.09870923408096295;154.23317825150463;7;1;50;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.forEach$0[1];lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;424;10;439;1;0;0;0;0;0;0;5;2;2;0;0;0;0;0;16;16;10;1;16;16;10;9;38;18;39;77;27;9.75;366.1263376665871;3569.7317922492243;0.12204211255552903;198.31843290273468;5;1;41.66666666666667;0;;
node-jose;fallback;lib.algorithms.ecdh.ecdhDeriveFn.fallback;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;44;17;63;3;0;0;0;0;0;0;6;2;2;0.15;3;0;0.15;3;17;20;12;2;17;20;12;12;42;22;47;89;34;12.818181818181817;452.78419287128025;5803.870108622774;0.15092806429042674;322.4372282568208;6;2;50;1;1;a994629b4b389dd38dba013cdd4753dad854524f
node-jose;webcrypto;lib.algorithms.ecdh.ecdhDeriveFn.webcrypto;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;67;18;114;3;0;0;0;0;0;0;6;1;1;0.0857143;3;0;0.0697674;3;32;39;15;2;40;48;20;13;61;32;76;137;45;15.4375;752.3838741971655;11614.926057918743;0.2507946247323885;645.2736698843746;6;2;35.294117647058826;1;1;a994629b4b389dd38dba013cdd4753dad854524f
node-jose;nodejs;lib.algorithms.ecdh.ecdhDeriveFn.nodejs;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;116;15;156;3;0;0;0;0;0;0;10;2;2;0.0810811;3;0;0.0810811;3;34;41;24;2;34;41;24;18;69;38;74;143;56;17.526315789473685;830.4517538542375;14554.759685971636;0.2768172512847458;808.5977603317575;9;2;32.142857142857146;1;0;
node-jose;fn;lib.algorithms.ecdh.ecdhConcatDeriveFn.fn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;165;11;189;3;1;1;4;1;1;0;5;2;2;0.142857;3;0;0.173913;4;18;23;12;2;19;25;13;14;30;17;34;64;31;14;317.06856386476005;4438.959894106641;0.10568952128825335;246.60888300592447;4;2;36.36363636363637;0;;
node-jose;fn;lib.algorithms.ecdh.ecdhHkdfDeriveFn.fn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;198;11;222;3;1;1;4;1;1;0;5;2;2;0.142857;3;0;0.173913;4;18;23;12;2;19;25;13;14;30;17;34;64;31;14;317.06856386476005;4438.959894106641;0.10568952128825335;246.60888300592447;4;2;36.36363636363637;0;;
node-jose;prependLen;lib.algorithms.ecdh.doEcdhesCommonDerive.prependLen;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;229;2;234;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;2;1;6;6;2;4;7;7;9;16;11;2.5714285714285716;55.350905898196764;142.3309008810774;0.018450301966065587;7.907272271170967;1;1;100;0;;
node-jose;fn;lib.algorithms.ecdh.ecdhesDirEncryptFn.fn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;259;11;288;3;0.793103;1;7;1;0.666667;0;7;1;1;0.136364;3;0;0.111111;3;19;25;10;3;24;30;11;12;50;25;54;104;37;12.96;541.7831500254108;7021.509624329325;0.1805943833418036;390.0838680182958;7;3;53.84615384615385;0;;
node-jose;fn;lib.algorithms.ecdh.ecdhesDirDecryptFn.fn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;295;11;320;3;0.862385;1;7;1;0.769231;0;7;1;1;0.136364;3;0;0.130435;3;19;25;10;3;20;26;11;12;51;25;55;106;37;13.200000000000001;552.2020567566688;7289.067149188028;0.18406735225222293;404.9481749548905;7;3;53.84615384615385;0;;
node-jose;fn;lib.algorithms.ecdh.ecdhesKwEncryptFn.fn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;328;11;354;3;0.981818;2;8;2;0.925926;0;7;1;1;0.136364;3;0;0.166667;4;19;25;10;3;20;27;11;12;50;25;54;104;37;12.96;541.7831500254108;7021.509624329325;0.1805943833418036;390.0838680182958;7;3;53.84615384615385;0;;
node-jose;fn;lib.algorithms.ecdh.ecdhesKwDecryptFn.fn;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;362;11;388;3;0.982143;2;8;2;0.925926;0;7;1;1;0.136364;3;0;0.166667;4;19;25;10;3;20;27;11;12;51;25;55;106;37;13.200000000000001;552.2020567566688;7289.067149188028;0.18406735225222293;404.9481749548905;7;3;53.84615384615385;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhDeriveFn.webcrypto.then$0[0];lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;100;27;108;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;9;3;1;8;9;3;8;16;16;21;37;24;5.25;169.6436125266828;890.6289657650847;0.0565478708422276;49.47938698694915;1;1;20;1;1;a994629b4b389dd38dba013cdd4753dad854524f
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhDeriveFn.webcrypto.then$0[1];lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;109;27;112;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;2;1;4;4;2;3;3;2;5;8;5;3.75;18.575424759098897;69.65784284662087;0.006191808253032966;3.8698801581456035;1;1;50;1;1;a994629b4b389dd38dba013cdd4753dad854524f
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhConcatDeriveFn.fn.then$0;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;184;27;187;5;1;1;4;1;1;0;1;0;0;0.25;1;0;0.25;1;3;4;1;1;3;4;1;4;6;8;9;15;12;2.25;53.77443751081735;120.99248439933903;0.017924812503605784;6.721804688852169;1;1;100;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhHkdfDeriveFn.fn.then$0;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;217;27;220;5;1;1;4;1;1;0;1;0;0;0.25;1;0;0.25;1;3;4;1;1;3;4;1;4;6;8;9;15;12;2.25;53.77443751081735;120.99248439933903;0.017924812503605784;6.721804688852169;1;1;100;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhesDirEncryptFn.fn.then$0;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;280;27;286;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;1;1;7;7;1;3;5;6;8;13;9;2;41.20902501875006;82.41805003750012;0.013736341672916687;4.578780557638896;1;1;25;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhesDirDecryptFn.fn.then$0;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;316;27;318;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;1;3;3;1;1;1;1;2;3;2;1;3;3;0.001;0.16666666666666666;1;1;100;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhesKwEncryptFn.fn.then$0;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;349;27;352;5;1;1;1;1;1;0;1;0;0;0.25;1;0;0.25;1;3;4;1;1;3;4;1;2;2;3;4;6;5;1.3333333333333333;13.931568569324174;18.575424759098897;0.004643856189774725;1.0319680421721609;1;1;100;0;;
node-jose;<anonymous>;lib.algorithms.ecdh.ecdhesKwDecryptFn.fn.then$0;lib/algorithms/ecdh.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/algorithms/ecdh.js;383;27;386;5;1;1;1;1;1;0;1;0;0;0.25;1;0;0.25;1;3;4;1;1;3;4;1;2;2;3;4;6;5;1.3333333333333333;13.931568569324174;18.575424759098897;0.004643856189774725;1.0319680421721609;1;1;100;0;;
node-jose;hex2bn;lib.deps.ecc.index.hex2bn;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;14;0;16;1;0;0;0;0;0;0;1;0;0;0.25;1;1;0.25;1;3;3;2;1;3;3;2;2;2;3;4;6;5;1.3333333333333333;13.931568569324174;18.575424759098897;0.004643856189774725;1.0319680421721609;1;1;100;0;;
node-jose;bn2bin;lib.deps.ecc.index.bn2bin;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;18;0;33;1;0;0;0;0;0;0;3;1;1;0.142857;2;0;0.142857;2;12;16;9;2;12;16;9;14;28;17;34;62;31;14;307.1601712439863;4300.242397415808;0.10238672374799544;238.90235541198933;3;2;37.5;0;;
node-jose;bin2bn;lib.deps.ecc.index.bin2bn;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;34;0;39;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;6;6;4;1;6;6;4;8;9;7;11;20;15;6.285714285714286;78.13781191217038;491.1519605907852;0.026045937304056792;27.2862200328214;2;1;66.66666666666666;0;;
node-jose;keySizeBytes;lib.deps.ecc.index.keySizeBytes;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;41;0;43;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;2;1;3;3;2;4;8;6;7;15;10;2.3333333333333335;49.82892142331044;116.2674833210577;0.016609640474436815;6.45930462894765;1;1;100;0;;
node-jose;namedCurve;lib.deps.ecc.index.namedCurve;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;45;0;52;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;7;8;5;1;7;8;5;9;9;5;9;18;14;8.1;68.53238859703687;555.1123476359986;0.022844129532345624;30.83957486866659;2;1;50;0;;
node-jose;normalizeEcdsa;lib.deps.ecc.index.normalizeEcdsa;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;54;0;64;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;9;11;6;2;9;11;6;9;19;11;21;40;20;8.590909090909092;172.8771237954945;1485.1716544249302;0.0576257079318315;82.50953635694057;2;2;33.33333333333333;0;;
node-jose;ECPublicKey;lib.deps.ecc.index.ECPublicKey;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;74;0;88;1;0;0;0;0;0;0;1;0;0;0.315789;6;6;0.315789;6;13;15;9;3;13;15;9;5;29;16;41;70;21;6.40625;307.4622195945133;1969.6798442773506;0.10248740653150443;109.42665801540836;1;3;11.11111111111111;1;0;
node-jose;<anonymous>.verify;lib.deps.ecc.index.verify;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;91;31;116;1;0;0;0;0;0;0;5;1;1;0.136364;3;0;0.136364;3;19;26;11;2;19;26;11;9;69;30;75;144;39;11.25;761.0979195161638;8562.351594556842;0.2536993065053879;475.6861996976023;5;2;33.33333333333333;1;0;
node-jose;ECPrivateKey;lib.deps.ecc.index.ECPrivateKey;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;124;0;131;1;0;0;0;0;0;0;1;0;0;0.363636;4;4;0.363636;4;7;8;6;2;7;8;6;4;13;9;19;32;13;4.222222222222222;118.41407098051495;499.9705219177298;0.039471356993504986;27.776140106540545;1;2;20;0;;
node-jose;<anonymous>.toPublicKey;lib.deps.ecc.index.toPublicKey;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;133;37;139;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;3;0;7;7;3;6;22;12;19;41;18;4.75;170.9669250591348;812.0928940308903;0.056988975019711605;45.11627189060502;1;0;33.33333333333333;0;;
node-jose;<anonymous>.sign;lib.deps.ecc.index.sign;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;142;30;177;1;0;0;0;0;0;0;5;3;3;0.151515;5;0;0.151515;5;28;36;16;1;28;36;16;10;76;36;92;168;46;12.777777777777777;927.9584086175782;11857.24633233572;0.30931946953919276;658.7359073519845;5;1;17.857142857142858;1;0;
node-jose;<anonymous>.computeSecret;lib.deps.ecc.index.computeSecret;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;180;39;185;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;4;1;6;6;4;5;18;12;19;37;17;3.958333333333333;151.23612512626258;598.642995291456;0.05041204170875419;33.257944182858665;1;1;25;1;0;
node-jose;exports.generateKeyPair;lib.deps.ecc.index.generateKeyPair;lib/deps/ecc/index.js;https://github.com/cisco/node-jose/blob/2fde860746b009b6522fd9a990b4a62c34d034e4/lib/deps/ecc/index.js;188;26;206;1;0;0;0;0;0;0;1;0;0;0.0666667;1;0;0.0666667;1;14;19;7;1;14;19;7;8;36;25;40;76;33;6.4;383.37395307124245;2453.593299655952;0.12779131769041416;136.3107388697751;1;1;9.090909090909092;0;;
